,rating,review
10,50,"The 5STAR GOES to The co-ordination of BANQUET STAFF because if their extraordinary service and co-operation.   I request the management to treat Banquet Staff in a special manor.   These people made our occasion memorable.   A special thanks to Sathyaraj, Jayaram, Penchalaiah, Shivashakar.   If we will come back that will be because of Banquet STAFF.   Kudos"
11,50,"Was at the Windsor after many years for a childhood friend's engagement. Must say that the hotel has maintained its impeccable standards even through the pandemic and after. Special mention to Mr. Dushyant. He was warm, took time to talk about the property and reminisce about old Bangalore with me. The level of emotional interaction is what makes hotels home and Dushyant is a true professional in the same. Looking forward to more visits"
12,40,"While the property might belong to the iTC Chain, the ‘Windsor Manor’ - as the property was previously called lovingly by the locals - is a true heritage gem and a historic jewel of the Garden City. A Stay here is more an an Experiential Travel than an Accommodation! And since they come from the old-school hospitality world where fine service means Luxury, be prepared to be pampered by the staff the minute you step into this sanctuary that is nestled in a lovely green enclave. Also , Luxury oozes from all corners and spaces of the hotel and the Room/Suite. Right from the furnishings and wall hanging/posters to the marble tiles and vintage luxury furniture and fittings. You will feel like Royalty staying at this place, especially if you pick one of their fine suites!  LOCATION:…"
13,50,Mum’s milestone birthday and we wanted a place which would responsibly follow covid protocol while giving us a celebration to remember. I looked no further than Dakshin and the team at ITC Windsor and they delighted us beyond imagination. It was an occasion that was curated thoughtfully and service that went above and beyond to ensure our guests felt safe and comfortable. Thank you team Dakshin and team ITC Windsor for making our day and year! We loved every bit of it.
14,10,"Have ben staying for almost a month. Daily delays in breakfast. have to stand in long queues. On complaining about this issue they do not charge me for dinner and on breakfast table in front of house guests the F&B manager Pratham tells me he gave me free food and bira( a cheap beer during my happy hour). I was staying in towers category btw!!. Oncomplaining about him, ILA from staff told me an action will be taken and I will not see him on the floor. I still saw him everyday!!.Room is not cleaned everyday. Even after requesting staff comes as late as 4 pm to clean. This when hotel is vacant!! Ms. ILA from staff is then asking me to move here and there or sit in the room and get it cleaned by 3 boys. Is this hospitality. Trust me even oyo is better than this. Then they call…"
15,50,"We had New Year brunch today at Raj Pavillion, ITC Windsor. The ambience was way too good with all the strict safety/hygiene protocols in place. We had visited as a family and enjoyed sumptuous food. The hospitality of the staff needs special appreciation and shout out to Chefs Venugopal and Ruby  Islam and all the folks who served food at the table with great care and respect. Can’t ask for more 👍..Great kick start to the new year by getting indulged with their lip smacking Desserts/pastries  and many more...👏😊  Worth the money and great place to chill out especially along the poolside 😊...  Thanks, John and Family!"
16,10,This is very worst people in ITC WINDSOR  no one answer call in service . Lunch order I got after 2.30 hrs after order  Very small place for breakfast no alternate arrangements for breakfast was waiting in queue for 45 min  I have done booking via Bon Voy but my night not got credited in my app  Contacted hotel more than 10 time but no response  Every call make waiting of hrs n hrs  Will never stay as well will advice others not prefer this property  Worst Worst service and staff 
17,10,"Nobody answers to room service. I let the Phone ring d'urine 10 minutes, nobody ans ers. I Phone to réception, ithey say thé will check Witherspoon thé kitchenette.. this is just unacceptable in this type of hôtel. No excuse, nothing, where is thé staff ?"
18,40,"All in all, great hospitality, and excellent service by the evergreen Chef S. Venugopal at Raj Pavillion. Good rooms in the towers, although the Manor rooms can do with a bit of renovation. The gardens and the family lounge in the Towers block add a great touch."
19,50,"A very good property for vacation, far away from the busy city crowd. Anywhere one want to go, should have a vehicle or hire cab or auto, and not walking distance.   The hotel decoration is excellent. It seems to be a heritage property, with high ceiling, and beautiful decor.  We only had breakfast in hotels, continental breakfast. The breakfast is standard 4 star one, and not 5 star standard. Dont expect any delicate food items in breakfast.  One lady, helped us a lot - Ms. Ruby Islam. She guided us a lot during our stay in many aspect, specially in breakfast, and some small suggestions and help otherwise. She is very customer friendly.   She helped me to buy a Plum cake. The best plum cake, I ever had anywhere. Anyone visiting the hotel, can request her for a plum cake. Its…"
20,50,"Truly Indian Hospitality was experienced during every process. Booking was smooth - thanks to Albin. Checkin process and room selection was awesome - thanks to Neelansh, Anuj, Rahul and team. Stay was made very hygenic - Thanks to Sunil. Had lot of family time - Thanks to ITC allotment of Garden opening rooms. Break fast was delightful and infact mouth watering - Thanks to Chef Venugopal , Chef Logesh & Chef Ruby and well supported by their entire team.  Spa experience was very relaxing thanks to Srinivas.  Yes many names missing but no one can be missed to convey that all made our annual family meet a truly memorable one."
21,50,"Visiting Bangalore from Toronto with my family. We had a delightful time for the Christmas weekend with the family at ITC Windsor! The hotel was excellent with great service. Special shout out to Chef Venugopal & Chef Ruby at Raj Pavilion. Chef Venugopal went above and beyond in taking care of us. The food & hospitality is excellent! Definitely recommend as a must visit when you visit Bangalore! Old time charm, delightful atmosphere & delicious food."
22,50,"I was head over heel impressed by the excellent hospitality shown to me & my family by Mr Venugopal, especially after a long flight from California. The food recommended & served by Mr S Venugopal was simply amazing! Mr Venugopal was so cheerful and caring - he went out of his way and showed us the banquet hall ..Thanks to him that I’m planning to have my wedding in Windsor Manor :) I would highly recommend travellers to ask for Mr Venugopal while you visit ITC Windsor Manor for a trusted fun experience."
23,50,"We, a family of four, two adults and two kids (10yrs and 15yrs) checked in on 11th December to 14th December 2020, for 3 nights...   Mr. Suresh at the reception was kind enough to help us with our rooms as soon as he could...   My daughter had specific diet restriction (no/absolutely low copper content in food), and the Chef Mr. Logesh and Exec. Chef Mr. Akshraj Jodha, were very kind enough and thoughtful to help arrange the meals as per her requirements... Not only were they kind enough to heed to our request, but the enthusiasm shown by them to attempt doing something different on meals for my daughter, is highly highly appreciated... Also, special thanks to Chef Venu…   Do note, they are tirelessly working back to back, since they have serious shortage of staff, and I hope…"
24,50,Stayed with my family and we had a lovely stay .The hotel is beautifully designed with all modern amenities and royal touch. The rooms were very comfortable. Executive Chef Mr Jodha and Mr Arin were very warm and took good care of all our requirements. Thanks to GM Mr Manas for being very kind and accommodating our requests. We spent two nights at this beautiful hotel . Looking forward to be back at ITC Windsor and spend more memorable time. Thanks once again to Mr Manas and his excellent team which makes stays long remembered. 
25,50,A wonderful stay at ITC Windsor Bengaluru! I loved the beautiful suite room❤️❤️And the food was amazing! I would recommend you to try the dal bukhara which is served at the The Bukhara restaurant! Over all the stay was good and I loved the hospitality. The staff was very friendly and made sure that we were comfortable!  Proper precautions were taken during COVID-19! Rooms were sparkling clean and sanitised!  I have made a reservation for this new year! Looking forward for a wonderful stay once again!  Thank you team ITC you guys are doing a fabulous job!! Thank you for making my stay a memorable one!!
26,50,"My one night stay at ITC Windsor was one of comfort. Extremely welcoming staff. The wide spread breakfast had everything i needed and was very tasty. The breakfast which was customised to our palette and a wonderful interaction with Mr.Venugopal, Chef De Parte, was nice. The room was exquisite and had a very comfortable bed. I can't wait to stay here."
27,30,"My second visit in as much as a month and I instantly regretted choosing this hotel over the other options.   It started as usual with the check in late in the night where in the name of an upgrade you are pushed into the oldest, mustiest room the hotel could have. Cant deny they change it to a lesser tower room on request... I chose not to experiment any further and stick to a room type I had stayed earlier to avoid more surprises.   Tired you call room service for a soup and you get the most amusing answer....Sir only if you would have called 10 minutes earlier, I could have prepared an Asian broth...but... right now we only have....it was nearing midnight so understandable, I guess! I politely declined  A previous visit about a month earlier had breakfast in the room option…"
28,50,"I had gone for a 3 night stay for my husband’s birthday. It was our first outing after covid struck. I was thoroughly impressed with the room, sanitisation and courtesy of the staff. I highly recommend this property if you want a nice break. The staff went out of their way to make our stay as comfortable as possible. Thank you Neelansh for managin our stay, Dushyant for helping us delicious food from Royal Afghan, Satish from housekeeping and Khushi from front desk for the birthday decoration and towel art!!"
29,50,I visited the place. It's really very beautiful and well maintained. Chef Shobhit had suggested this place to me and I really loved the place :) Highly recommend it to everyone.The food was really very tasty and we thoroughly enjoyed the visit.
30,50,"My experience with ITC hotels has always been the best & they are my first choice when I travel. Given that I am from Bangalore, I barely had a chance to stay at the hotel. This time my newly wed wife & I took time away from home & spent a great time at the hotel. The property is beautifully maintained & in a prime location. The ambience is very welcoming & staff very warm, pleasant to make our stay memorable. I completely trust ITC on two things: 1) responsible luxury - the first hotel chain to adopt to eco-friendly practices & 2) safety & sanitation in times of the pandemic. Great view & excellent F&B outlets. A great stress buster from the hustle & bustle of the city although located in the heart of the city. One can never imagine the calm environment amidst the place where…"
31,50,"The property needs no introduction as it's always one of the best among all ITC hotels. At this pandemic situation they have maintained and followed all hygienic and safety measures. Really thankful to Mrs. Ila and team for the wonderful service provided. The stay was really comfortable. Thanks ""ITC Windsor"" for such an awesome experience."
32,50,"We had initially planned for just a day's stay at the Windsor hotel, but a few hours at the property and we felt safe enough to extend our stay considering how well they followed their hygiene standards. The staff was extremely warm and welcoming and helped with anything and everything we required. There were a few hiccups along the stay, but there were quick resolutions. Would definitely like to point out the efforts that all the chefs and staff at the restaurants took to ensure that we had our special food requests met! Awesome job!  Special thanks to all the front desk staff for their quick issue resolution! All in all a great stay!"
33,40,"The food was nice and the buttermilk cheesecake was very delicious , a must try. Chef Venugopal was a pleasant man who tended to our every need with regards to the food. A very comfortable visit for us."
34,50,"Had a very safe dining experience, every thing is sanitized and service by Dayanand was very prompt! Will surely come back again soon with my family as I got the assurance that it’s very safe and well maintained"
35,50,Chris and Ashok have always made me feel home away from home and their customer service is been authentic and outstanding.. They have been an amazing host and my relationship with Dublin has been from 17 year's.. I really appreciate and thank you with all my heart to your service ..
36,50,Value for money. Place has the vintage vibe. Warm welcome and friendly staff. Awesome food taste and reasonably priced. Got complimentary mock tail. A must try food at the Raj pavilion  Shiva and Dayanand are friendly n sober guyz.
37,50,We visited for my daughter's first year birthday and ot was perfect . Everything from food service was excellent. Special mention to Mr Dayanand and Mr Bala who took care of us superbly. Will love to visit again 😁
38,50,I'm glad I decided not to miss my best friend's wedding because of the pandemic as ITC put all my safety fears at bay.  I'm very pleased by the way the staff has adapted to this new normal and how their strictness for safety and hygiene reflects in everything around. Special thanks to Ila Prabhu for being kind enough to personally help me out with dispatching one of the belongings I had accidentally left at the hotel.
39,50,"A late post but then few memories are such that they don’t leave you so soon and one such was our staycation cum birthday celebration at @itcwindsor .Freaking out to go somewhere due to Covid forget it completely ITC Windsor had taken every step to ensure safety right from placing sanitsers at every nook and corner , wooden sticks in lifts to operate them , safety partitions in Raj Pavillion , cleaning and sanitization of the premises etc the whole hygiene protocols were elevated. We stayed in the suite room and the perks was an entry to Lancelot Garden and the most amazing part was the Suite it was so elegant and was a blend of modern and vintage look. Loved every part of my stay right from ease of booking and check special thanks to Mr.Dushyant for this , birthday surprise…"
40,30,I had traveled back from London on the VBM flight and landed in Bangalore on 11th July. After all the lengthy formalities at the airport reached the hotel around 8pm. Unfortunately the rooms were not ready and we had to wait till almost 10pm when finally got a room. The checkin experience was very bad and not at all expected from a 5* hotel 🙁. Next day the hotel manager informed us that they were only told about 15-20 people coming in but close to 90 had turned up and they were short of staff to accommodate suddenly. After the initial checkin experience the stay was good though.
41,50,"ITC Windsor .... My all time favourite... Best service with bestest staff... Specifically Mr.Prem, Mr. Murthy from royal Afghan, Mr.Murthy from Raj pavilion..they are really great. . I would love to come back soon."
42,50,Impressive ITC WINDSOR in all angles- Royal spacious accomodation - high end service hospitality of your staffs service and hospitality partucularly Miss.Nungti - unforgetable stay worth more than the money I will recommend Windsor to all my business associates and friends.  G.Shanmugham Bonvoy Titanium member 
43,50,It was really a short stay but it's really worthy for each penny I got complimentary upgrade to the tower room which had a beautiful view of the Lancet garden ware as the checking process was smooth and quick and the staffs were really helpful and very friendly  the breakfast it was was not a buffet because of the covid was fix admin but the menu was quite good  and the staff were there was also very helpful attentive and quick in service and even gave me  access to the gym cause of pandemic  protocol in which they allowed only one person at a time after the workout they they were sanitizing the whole gym which I found really Great where which shows the management they are really concerned about  safety of the guest hope to stay soon next time
44,50,"Had a remarkable weekend at ITC Windsor. Excellent hotel ,extremely clean & comfortable. We were warmly welcomed by the reception staff Khushi and she made our stay more interesting with complementary upgrade and a delicious cake. Would love to visit again and recommend to others.  Last but not the least is the excellent dinning experience. It was beyond our expectation and added extra star to our stay."
45,50,"I stayed at the hotel for a two night break. The food i had was lovely. The room was nice with a lovely walk in shower in the bathroom with lots of hot water. Dinesh, the bell captain was very helpful in getting a very old bag i had mended so i hope i can continue to use it for many more years. I am very grateful to him for his service. Looking forward to coming back next week."
46,50,"recently i visited ITC, the overall stay was really good,i stayed in room 2019 which is access to the garden it was really attarctive and the staff are reall helpful whenever i have any queries.i would like visit again soon.  and thank you to MUMTAJ for an wonderful welcome and care   thank you ITC  SRIPAL KOTHARI"
47,50,"There are some hotels that meet your expectations and then a few rare ones that you can't stop raving about.   What I observed from the very onset of arriving at the hotel is that every little thing here is done with perfection. The rooms are stunning (my photos don't do enough justice) with vintage furniture, wooden floors, and the perfect writing desks.   I was particularly impressed by the staff members' warm hospitality and standards of perfection. The housekeeping team who did a flawless job each morning, the duty manager who provided the garden view room at my last minute request, the bell boy/ concierge who courteously handed me the things I'd left behind in the room by mistake, and so many more that I forget. A big thank you to the entire team for a perfect stay."
48,50,"We stayed at ITC Windsor for a night. The safety and hygiene levels are top notch. We were scared getting to the hotel, but once we got off the car, the fear factor was gone in 2 minutes. We instantly knew that we were safe and the management will leave no stones unturned for our safety.  Neelansh at front desk was phenomenal and explained us about all the things the hotel was doing to keep the guests safe.  Room was spacious and comfortable and food was yummy (as expected)"
49,40,"A very nice place to visit and stay , lot of friendly staff  And a very good ambience and good food also very  Hygiene ,And as guest relation khushi helped us with our needs well and over all it was a good stay ."
50,50,"Well-maintained hotel with delicious food. All the hygiene standards and precautionary measures are taken care of and are maintained in a systematic manner. Staffs are well-trained, looking forward to visit again."
51,50,Amazing stay. Super hygienic place. All the staff members were welcoming. Would love to visit it again. The food was amazing too. Properly sanitised and kept all the covid19 regulations in place. Super happy with the stay.
52,50,"We had a Great Stay at ITC Windsor Manor -Bengalore... The Room was comfortable & maintained Immaculate.. We are impressed with the Freindliness & Attention shown on us, particularly by the Managerial Staff... Mr.Satvik Joshi Mrs.Mary Bapcy  Mr.C.Mahesh Mr.K.Nagarajan & Mr.P.Dinesh  By - Balu"
53,50,lovely dinner and great food with great staff. In this pandemic if you are looking for a hygienic  place ITC Windsor is the one in the city.  The staffs were amazing and the services was so good. We really had a good dinner Thank you !!!!
54,50,"I used to visit ITC for dining, but during this pendamic situation we are not pretty much sure that hotel is operating or not.. then recently I had a call from Mumtaz , she said that the restaurant    promoting their monsoon menu for online takeaway order, that's really nice to hear people who likes to have ITC food this would be a good and safe option, and also I recently ordered food it was really good and packing was perfect and hygiene.  Keep up the good work team"
55,50,"With the whole city still shut and lockdown barely having been lifted, work-cations and stay-cations have become the norm during COVID-19 world over. We decided to give this a shot with ITC Windsor. Given the amount of time we used to spend at Dublin, their bar during normal times, it made sense to use the points and stay at one of their palatial rooms for the weekend. Right from the go, the team were extremely helpful, Neelansh in particular, speaking to us and clarifying all our doubts much before we even got there. He had assured us that the entire pick up, check in, food service and checkout process would be contactless and safe and it most definitely was. At no point did we feel worried that someone was close to us nor were there any contact points throughout our stay.  …"
56,50,"It was my Aunty’s birthday on 26th July and I wanted to surprise her with a meal that would leave her feeling special.   Ashika B., Asst. F & B Mgr of ITC Windsor hotel, Bangalore was very helpful in the entire order process. She went out of her way to ensure all special requests were met and with loads of hospitality alongside.   Needless to say that my Aunt thoroughly enjoyed the food and couldn’t wait to share her experience immediately.   The snack bag menu specially curated truly was a good blend of snacks(both taste wise and quantity). It was equally good value for money spent.   My appreciation to the entire team who curated the menu and the wonderful hospitality over phone leaving me with a sense of satisfaction having made the right choice to treat my Aunt from ITC…"
57,50,Recently I stayed at ITC Windsor the stay was really good and comfortable.. ITC following all the BBMP guidelines to make sure guests safety. And the food was really good..   I would like to mention one more thing post my check out I had received a call from Ms.Mumtaz who enquired about my stay.. the gesture was really good.. thank you so much for the wonderful hospitality
58,50,"I came  ITC Windsor a week ago, I must appreciate the young staff working there with all the safety wearables in this COVID situation. Service was very smooth and I felt the cleanliness all around and care, they offered me hand gloves and sanitising wherever required. I really loved the food it was so soft and fresh and also delivered the food instructions, the way I required."
59,50,"I was on my one day business tour to Bangalore where I went to ITC Windsor for dining at Raj Pavilion, which was the very nice experience specially in the tough pandemic situation, the hotel has followed all the guidelines and made the hygienic environment with proper safety gears wore by staff and the sitting arrangement with fibre sheet separators. In short, I felt safe there! It was amazing."
60,50,"The hotel was not very full, probably because the world wide coronavirus epidemic was beginning to have an effect. Consequently we were upgraded to a top floor room with stunning views out over the city. Many of the staff were young, often in their first job, with energy levels and enthusiasm to match. Not being rushed off their feet they often had time to chat which made our stay a much more personal experience than you might expect from a business hotel. All were good with excellent services, although the room was not very spacious but the spectacular view from the room was worth it. Rahul Sharma from the desk was very cheerful and professional I was very much satisfied with the se each and everything was taken care of.  Check in to check out all in one was perfect even after…"
61,50,Very Safe & welcoming environment. Staff is  very pleasing especially Mr Neelansh.   Food quality is good. At any moment I didn’t feel away from home.   Hotel is following BBMP guideline thoroughly and helps their guest to ease off their worries at the same time.   Good work keep it up.  
62,50,"Heritage property situated in the heart of the city. We went for one day's staycation and had a great and relaxing time here. Ms. Sharanya from the hotel team had arranged a beautiful surprise for us and she was very cordial and polite.   We also explored all the restaurants in the hotel and enjoyed each one of them immensely. Dum Pukht was amazing with its delicious biryani and naan, and even better was Dublin, which provided us one of our finest pub experiences in Bangalore. Mr. Kundan was a great host and the decor of the pub was really nice.   They even gave an amazing almond cake complimentary at the end of our visit, which was a wonderful gesture from them (Ms Sharanya, again) - we enjoyed it for days, remembering our stay at the hotel.  I have been longing to visit the…"
63,50,I have been visiting since 2014 and have found excellent service cosistently. Raj pavilion experience is also great with the Chief Chef Dhiren being very warm friendly and informative. The rooms are great and the service is prompt.
64,50,I was in bangalore to attend a tech summit and stayed at the itc Windsor. Coincidentally it also happened to be my birthday and the staff came up with a good surprise and really made the day special with a bouquet and a nice cake along with a warm greeting card. My stay was extremely good and loved the reception and warmth of all the staff members. Special mention to Shefali mengi from the reception who really made the stay great and wonderful hospitality. Thanks for making my stay great.
65,40,A luxury hotel in the heart of Bangalore. Although the rooms are somewhat small we could still easily sleep there with the three of us (me and my two teenage sons). The staff was really friendly and the hotel has a number of fine restaurants.  From there you can easily use Uber to get anywhere in Bangalore.
66,50,"We had a very pleasant and memorable stay at the Windsor Suite.  We thank Mumtaz, Shefali  and Sunil Kumar for their excellent service. The food is very  delicious  both at the Dum Pukht and  at The Raj Pavilion. The whole team is very friendly and helpful."
67,50,"Amazing stay at the hotel the staff is very heplful friendly and takes our requests very seriously unlike other hotels.we got our room decorated with cake and flowers on  checking in. Ms prathibha, ms shefali and mr ranvijay were few staff i remember that helped"
68,40,"A beautiful and regal looking hotel. It has been very tastefully decorated with a British architecture and feel to it. It really takes you back in time. For someone like me it was a pleasure to visit every part of the property since I loved the historical aspect of it. A big thank you to Shefali who showed us around the property, it was a pleasure meeting you.   The rooms are extremely comfortable and the food is great with quite large proportions. I would definitely recommend this hotel and look forward to visiting again. "
69,50,"The Hotel is very beautiful, neat and clean. The Staff are very courteous,I surely would visit very soon in future. Ms. Raman was very nice, helpful and well communicated with us and told about the property and specialities. The hotel is covered with very nice greenery all over.."
70,50,"We had a great stay at Windsor as our anniversary getaway. The staff were very accommodating and Mumtaz especially went out of way to welcome us with personalized artwork and pictures and a cake. We got to spend time at their beautiful garden, on our special day, that place is just surreal. The buffet breakfast was great too."
71,10,"Following few things which went wrong/could have been better  1. I had severe jet lag and wanted to sleep. I could not find switch off for 15 mins.  Called reception, they sent a office boy - he could also not find the switch !!!  Then he went for electrician - by that time I found it myself. 2.  The bathroom was very congested, if I am taking a shower - I could not even turn around properly - I would expect better from a 5 star !  3.  The food was a let down. I ordered Chicken Tikka Masala, which was bland.  The breakfast was all regular stuff, nothing exotic. Again the flavor of food in breakfast was toned down, I get better tasting Indian food in US chain 4 * hotel.  It seems you are toning food taste down for foreigners?  4. When checking out at 4 AM, I was offered packed…"
72,50,"I visited Pavilion Restaurant for high tea with family.  They served very nice, tasty and lovely snacks.  We had authentic Ceylon Green Tea.  A serene and quiet place to sit and enjoy the snacks.  The Pavilion is day lit and as the shadows lengthen they open the roof for day light.  It is a real transformation in the ambience.  Worth visiting and spending time with family.  I have visited the restaurant several for business discussions too.  This time with family I had wonderful time."
73,50,We had a very memorable stay at itc windsor The room were great and had an amazing view of beautiful gardens on 2nd floor  Nungti and Raman was very patient and put lot of effort to make our stay the best that we ever had in any other hotel
74,50,"Made my business trip amazing!   I would highly recommend this hotel ..i would specially like to mention a name too who looked after me so well and made my stay so memorable.. Ms. Raman thanku so  much for your help and services.  I’ll look forward  to my next visit very soon.. The entire staff is so friendly and hospitable at ITC Windsor. I really enjoyed food at Dum Pukht, an epitome of fine dining."
75,40,"Not much of a review writer and being an Indian am used to the hospitality that we offer anyway and also have been blessed to get good warm treatment in good Hotels across the country. But this time around had a happy feeling by being in ITC Windsor and actually felt like I should stay longer. Small things mattered be it Chef Dhiren genuinely making an effort to dial a conversation with a reserved one like me or Asif being extra careful on my drink at that Irish pub late in the night. Since am somebody who notice small details, I couldn't not see the small water leak in the washroom or the little bit of delay that usual on the delivery of dental kit but those r really very small issues and the key is the staff is just genuinely proud of their hotel and tries to infect you with…"
76,50,"Not having been to Bengaluru before, we didn't know what to expect. It is a bustling city, said to be the pub capital of India, but it is not a destination for tourists. The ITC Windsor Hotel saved our four-day visit from being a total disappointment, however. We had pre-paid our room and, on check-in, were informed we had been upgraded to a better room with garden access, were given access to the private lounge with two hours of complimentary drink and food each evening, and a 15% discount on other food and drink. The room was spacious and spotless, the staff excellent and the two-hour daily ""happy hour"" in the private lounge the cherry on the cake. The only slight criticism is that we asked how much it would be for the hotel car to take us to the market district and were…"
77,50,We came to celebrate our wedding anniversary. The hotel arranged special decoration and cake. It was so surprised. Mumtaz from guest relations she escorted to the room and explained about the hotel.. and also she had took us show around the hotel.. she's very helpful and professional.. we would like to come back..
78,40,"We came for lunch at Dhakshin,the food was really an amazing. This is our favorite place to spend time with family.Mumtaz from front office helped us to find the restaurant and explained about the facilities.we would like to come back againt.thank you so much for good hospitality"
79,50,I was here to attend a Business Network meeting. The atmosphere is very good and excellent.Food is also very good n lot of varieties. The staff are very kind and answers politely.  Went around the hotel after finishing my official meeting and it was really awesome.
80,50,Hotel is great to stay especially Miss.Ramanjot Kaur was very help full in showing me around the eateries and helped me to arrange the cab to airport and back.My wife was also mentioning her efforts that made the stay very delightful.
81,50,"came here with my wife where i had surprised her on the occasion of our first anniversary the room was beaatifully decorated and we were escorted by miss shefali and mr kashyap, dushyant and mr satvik were at the desk who greeted us with a smile"
82,50,we came to the banquet party and had fun attending the conferences and the food was also great we also had a hotel tour by shefali from guest relations.she was very professional and friendly great work by the team
83,50,"Was a great experience staying at this hotel nice rooms with balcony and gardens all around the restaurants are amazing especially the royal Afghan also had a fun time at Dublin the staff was very courteous like ms Shefali, harish and hesham"
84,50,Stayed for a night and must say the services were amazing the hotel had a great ambiance and lovely decor to it to my surprise the hotel had a garden on the third floor of the hotel and I got the garden access room. Amazing staff especially Ms shefali and Mr Siraj
85,50,"The ITC Windsor is a quite nice heritage hotel. The staff was really helpful, more helpful than I had any right to expect. Shefali was very helpful in helping me find activities. The lady at the concierge desk was also excellent. The pool is also killer. 10/10 recommend."
86,50,"The experience was wow at this luxury hotel my family enjoyed a lot at the hotel as we all relaxed and had a good time at the restaurants and pool and spa was very good too. The staff was also friendly like Mr Harish, shefali"
87,50,"The hotel has a nice ambience and decor which is very pleasing to eyes stayed here for a couple of days and enjoyed a lot. I would like to mention that the staff was very helpful like Ms shefali, Rafiq,kashyap and dushyant from front office"
